key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code,birth_date,player_wikipedia_link,matches_played,starts,sub_appearances,goals,own_goals,penalty_goals,yellow_cards,red_cards,second_yellows,times_subbed_off,awards_won
13228,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-57615,Delaney,Thomas,8,midfielder,MF,1991-09-03,https://en.wikipedia.org/wiki/Thomas_Delaney,1,1,0,0,0,0,0,0,0,1,
13229,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-85579,Braithwaite,Martin,9,forward,FW,1991-06-05,https://en.wikipedia.org/wiki/Martin_Braithwaite,2,1,1,0,0,0,0,0,0,1,
13230,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-50104,Eriksen,Christian,10,midfielder,MF,1992-02-14,https://en.wikipedia.org/wiki/Christian_Eriksen,3,3,0,0,0,0,0,0,0,0,
13231,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-82313,Olsen,Andreas Skov,11,midfielder,MF,1999-12-29,https://en.wikipedia.org/wiki/Andreas_Skov_Olsen,2,2,0,0,0,0,0,0,0,2,
13232,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-72592,Dolberg,Kasper,12,forward,FW,1997-10-06,https://en.wikipedia.org/wiki/Kasper_Dolberg,3,1,2,0,0,0,0,0,0,1,
13233,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-82877,Kristensen,Rasmus,13,defender,DF,1997-07-11,https://en.wikipedia.org/wiki/Rasmus_Kristensen,3,3,0,0,0,0,1,0,0,2,
13234,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-57782,Damsgaard,Mikkel,14,midfielder,MF,2000-07-03,https://en.wikipedia.org/wiki/Mikkel_Damsgaard,3,1,2,0,0,0,0,0,0,1,
13235,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-56182,Nørgaard,Christian,15,midfielder,MF,1994-03-10,https://en.wikipedia.org/wiki/Christian_N%C3%B8rgaard,1,0,1,0,0,0,0,0,0,0,
13236,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-07304,Christensen,Oliver,16,goal keeper,GK,1999-03-22,https://en.wikipedia.org/wiki/Oliver_Christensen,0,0,0,0,0,0,0,0,0,0,
13237,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-11588,Stryger Larsen,Jens,17,defender,DF,1991-02-21,https://en.wikipedia.org/wiki/Jens_Stryger_Larsen,0,0,0,0,0,0,0,0,0,0,
13238,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-93781,Wass,Daniel,18,defender,DF,1989-05-31,https://en.wikipedia.org/wiki/Daniel_Wass,0,0,0,0,0,0,0,0,0,0,
13239,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-59609,Wind,Jonas,19,forward,FW,1999-02-07,https://en.wikipedia.org/wiki/Jonas_Wind,0,0,0,0,0,0,0,0,0,0,
13240,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-08442,Poulsen,Yussuf,20,forward,FW,1994-06-15,https://en.wikipedia.org/wiki/Yussuf_Poulsen,0,0,0,0,0,0,0,0,0,0,
13241,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-29053,Cornelius,Andreas,21,forward,FW,1993-03-16,https://en.wikipedia.org/wiki/Andreas_Cornelius,3,1,2,0,0,0,1,0,0,1,
13242,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-35930,Rønnow,Frederik,22,goal keeper,GK,1992-08-04,https://en.wikipedia.org/wiki/Frederik_R%C3%B8nnow,0,0,0,0,0,0,0,0,0,0,
13243,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-98199,Højbjerg,Pierre-Emile,23,midfielder,MF,1995-08-05,https://en.wikipedia.org/wiki/Pierre-Emile_H%C3%B8jbjerg,3,3,0,0,0,0,0,0,0,0,
13244,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-76468,Skov,Robert,24,midfielder,MF,1996-05-20,https://en.wikipedia.org/wiki/Robert_Skov,1,0,1,0,0,0,1,0,0,0,
13245,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-70516,Lindstrøm,Jesper,25,midfielder,MF,2000-02-29,https://en.wikipedia.org/wiki/Jesper_Lindstr%C3%B8m,3,2,1,0,0,0,0,0,0,1,
13246,WC-2022,2022 FIFA Men's World Cup,T-22,Denmark,DNK,P-92135,Bah,Alexander,26,defender,DF,1997-12-09,https://en.wikipedia.org/wiki/Alexander_Bah,2,0,2,0,0,0,0,0,0,0,
13247,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-56347,Galíndez,Hernán,1,goal keeper,GK,1987-03-30,https://en.wikipedia.org/wiki/Hern%C3%A1n_Gal%C3%ADndez,3,3,0,0,0,0,0,0,0,0,
13248,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-96347,Torres,Félix,2,defender,DF,1997-01-11,"https://en.wikipedia.org/wiki/F%C3%A9lix_Torres_(footballer,_born_1997)",3,3,0,0,0,0,0,0,0,0,
13249,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-29713,Hincapié,Piero,3,defender,DF,2002-01-09,https://en.wikipedia.org/wiki/Piero_Hincapi%C3%A9,3,3,0,0,0,0,0,0,0,0,
13250,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-22286,Arboleda,Robert,4,defender,DF,1991-10-22,https://en.wikipedia.org/wiki/Robert_Arboleda,0,0,0,0,0,0,0,0,0,0,
13251,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-75628,Cifuentes,José,5,midfielder,MF,1999-03-12,https://en.wikipedia.org/wiki/Jos%C3%A9_Cifuentes,2,0,2,0,0,0,0,0,0,0,
13252,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-49934,Pacho,William,6,defender,DF,2001-10-16,https://en.wikipedia.org/wiki/William_Pacho,0,0,0,0,0,0,0,0,0,0,
13253,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-52697,Estupiñán,Pervis,7,defender,DF,1998-01-21,https://en.wikipedia.org/wiki/Pervis_Estupi%C3%B1%C3%A1n,3,3,0,0,0,0,0,0,0,0,
13254,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-13321,Gruezo,Carlos,8,midfielder,MF,1995-04-19,"https://en.wikipedia.org/wiki/Carlos_Gruezo_(footballer,_born_1995)",1,1,0,0,0,0,0,0,0,1,
13255,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-16576,Preciado,Ayrton,9,midfielder,MF,1994-07-17,https://en.wikipedia.org/wiki/Ayrton_Preciado,0,0,0,0,0,0,0,0,0,0,
13256,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-34543,Ibarra,Romario,10,midfielder,MF,1994-09-24,https://en.wikipedia.org/wiki/Romario_Ibarra,2,1,1,0,0,0,0,0,0,1,
13257,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-44851,Estrada,Michael,11,forward,FW,1996-04-07,https://en.wikipedia.org/wiki/Michael_Estrada,3,3,0,0,0,0,0,0,0,3,
13258,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-39347,Ramírez,Moisés,12,goal keeper,GK,2000-09-09,https://en.wikipedia.org/wiki/Mois%C3%A9s_Ram%C3%ADrez,0,0,0,0,0,0,0,0,0,0,
13259,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-75912,Valencia,Enner,13,forward,FW,1989-11-04,https://en.wikipedia.org/wiki/Enner_Valencia,3,3,0,3,0,1,0,0,0,2,
13260,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-06545,Arreaga,Xavier,14,defender,DF,1994-09-28,https://en.wikipedia.org/wiki/Xavier_Arreaga,0,0,0,0,0,0,0,0,0,0,
13261,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-11495,Mena,Ángel,15,midfielder,MF,1988-01-21,https://en.wikipedia.org/wiki/%C3%81ngel_Mena,0,0,0,0,0,0,0,0,0,0,
13262,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-78091,Sarmiento,Jeremy,16,midfielder,MF,2002-06-16,https://en.wikipedia.org/wiki/Jeremy_Sarmiento,3,0,3,0,0,0,0,0,0,0,
13263,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-62543,Preciado,Ángelo,17,defender,DF,1998-02-18,https://en.wikipedia.org/wiki/%C3%81ngelo_Preciado,3,3,0,0,0,0,0,0,0,1,
13264,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-04237,Palacios,Diego,18,defender,DF,1999-07-12,https://en.wikipedia.org/wiki/Diego_Palacios,0,0,0,0,0,0,0,0,0,0,
13265,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-13973,Plata,Gonzalo,19,midfielder,MF,2000-11-01,https://en.wikipedia.org/wiki/Gonzalo_Plata,3,3,0,0,0,0,0,0,0,1,
13266,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-56839,Méndez,Sebas,20,midfielder,MF,1997-04-26,https://en.wikipedia.org/wiki/Sebas_M%C3%A9ndez,2,2,0,0,0,0,2,0,0,0,
13267,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-28364,Franco,Alan,21,midfielder,MF,1998-08-21,"https://en.wikipedia.org/wiki/Alan_Franco_(footballer,_born_1998)",2,1,1,0,0,0,0,0,0,1,
13268,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-94877,Domínguez,Alexander,22,goal keeper,GK,1987-06-05,https://en.wikipedia.org/wiki/Alexander_Dom%C3%ADnguez,0,0,0,0,0,0,0,0,0,0,
13269,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-82216,Caicedo,Moisés,23,midfielder,MF,2001-11-02,https://en.wikipedia.org/wiki/Mois%C3%A9s_Caicedo,3,3,0,1,0,0,1,0,0,1,
13270,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-69217,Reasco,Djorkaeff,24,forward,FW,1999-01-18,https://en.wikipedia.org/wiki/Djorkaeff_Reasco,1,0,1,0,0,0,0,0,0,0,
13271,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-73694,Porozo,Jackson,25,defender,DF,2000-08-04,https://en.wikipedia.org/wiki/Jackson_Porozo,2,1,1,0,0,0,0,0,0,0,
13272,WC-2022,2022 FIFA Men's World Cup,T-25,Ecuador,ECU,P-02839,Rodríguez,Kevin,26,forward,FW,2000-03-04,"https://en.wikipedia.org/wiki/Kevin_Rodr%C3%ADguez_(footballer,_born_2000)",2,0,2,0,0,0,0,0,0,0,
13273,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-70618,Pickford,Jordan,1,goal keeper,GK,1994-03-07,https://en.wikipedia.org/wiki/Jordan_Pickford,5,5,0,0,0,0,0,0,0,0,
13274,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-74071,Walker,Kyle,2,defender,DF,1990-05-28,https://en.wikipedia.org/wiki/Kyle_Walker,3,3,0,0,0,0,0,0,0,1,
13275,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-36400,Shaw,Luke,3,defender,DF,1995-07-12,https://en.wikipedia.org/wiki/Luke_Shaw,5,5,0,0,0,0,0,0,0,1,
13276,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-84787,Rice,Declan,4,midfielder,MF,1999-01-14,https://en.wikipedia.org/wiki/Declan_Rice,5,5,0,0,0,0,0,0,0,1,
13277,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-92628,Stones,John,5,defender,DF,1994-05-28,https://en.wikipedia.org/wiki/John_Stones,5,5,0,0,0,0,0,0,0,2,
13278,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-02465,Maguire,Harry,6,defender,DF,1993-03-05,https://en.wikipedia.org/wiki/Harry_Maguire,5,5,0,0,0,0,1,0,0,1,
13279,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-21153,Grealish,Jack,7,forward,FW,1995-09-10,https://en.wikipedia.org/wiki/Jack_Grealish,5,0,5,1,0,0,0,0,0,0,
13280,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-08169,Henderson,Jordan,8,midfielder,MF,1990-06-17,https://en.wikipedia.org/wiki/Jordan_Henderson,4,3,1,1,0,0,0,0,0,2,
13281,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-58924,Kane,Harry,9,forward,FW,1993-07-28,https://en.wikipedia.org/wiki/Harry_Kane,5,5,0,2,0,1,0,0,0,2,
13282,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-21553,Sterling,Raheem,10,forward,FW,1994-12-08,https://en.wikipedia.org/wiki/Raheem_Sterling,3,2,1,1,0,0,0,0,0,2,
13283,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-59837,Rashford,Marcus,11,forward,FW,1997-10-31,https://en.wikipedia.org/wiki/Marcus_Rashford,5,1,4,3,0,0,0,0,0,1,
13284,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-25937,Trippier,Kieran,12,defender,DF,1990-09-19,https://en.wikipedia.org/wiki/Kieran_Trippier,3,2,1,0,0,0,0,0,0,0,
13285,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-89070,Pope,Nick,13,goal keeper,GK,1992-04-19,https://en.wikipedia.org/wiki/Nick_Pope_(footballer),0,0,0,0,0,0,0,0,0,0,
13286,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-43567,Phillips,Kalvin,14,midfielder,MF,1995-12-02,https://en.wikipedia.org/wiki/Kalvin_Phillips,2,0,2,0,0,0,0,0,0,0,
13287,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-31219,Dier,Eric,15,defender,DF,1994-01-15,https://en.wikipedia.org/wiki/Eric_Dier,2,0,2,0,0,0,0,0,0,0,
13288,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-76287,Coady,Conor,16,defender,DF,1993-02-25,https://en.wikipedia.org/wiki/Conor_Coady,0,0,0,0,0,0,0,0,0,0,
13289,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-76842,Saka,Bukayo,17,forward,FW,2001-09-05,https://en.wikipedia.org/wiki/Bukayo_Saka,4,4,0,3,0,0,0,0,0,4,
13290,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-05318,Alexander-Arnold,Trent,18,defender,DF,1998-10-07,https://en.wikipedia.org/wiki/Trent_Alexander-Arnold,1,0,1,0,0,0,0,0,0,0,
13291,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-90012,Mount,Mason,19,midfielder,MF,1999-01-10,https://en.wikipedia.org/wiki/Mason_Mount,4,2,2,0,0,0,0,0,0,1,
13292,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-10501,Foden,Phil,20,midfielder,MF,2000-05-28,https://en.wikipedia.org/wiki/Phil_Foden,4,3,1,1,0,0,0,0,0,2,
13293,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-50034,White,Ben,21,defender,DF,1997-10-08,https://en.wikipedia.org/wiki/Ben_White_(footballer),0,0,0,0,0,0,0,0,0,0,
13294,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-15674,Bellingham,Jude,22,midfielder,MF,2003-06-29,https://en.wikipedia.org/wiki/Jude_Bellingham,5,5,0,1,0,0,0,0,0,2,
13295,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-62368,Ramsdale,Aaron,23,goal keeper,GK,1998-05-14,https://en.wikipedia.org/wiki/Aaron_Ramsdale,0,0,0,0,0,0,0,0,0,0,
13296,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-22844,Wilson,Callum,24,forward,FW,1992-02-27,"https://en.wikipedia.org/wiki/Callum_Wilson_(footballer,_born_1992)",2,0,2,0,0,0,0,0,0,0,
13297,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-95181,Maddison,James,25,midfielder,MF,1996-11-23,https://en.wikipedia.org/wiki/James_Maddison,0,0,0,0,0,0,0,0,0,0,
13298,WC-2022,2022 FIFA Men's World Cup,T-28,England,ENG,P-46540,Gallagher,Conor,26,midfielder,MF,2000-02-06,https://en.wikipedia.org/wiki/Conor_Gallagher,0,0,0,0,0,0,0,0,0,0,
13299,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-30711,Lloris,Hugo,1,goal keeper,GK,1986-12-26,https://en.wikipedia.org/wiki/Hugo_Lloris,6,6,0,0,0,0,0,0,0,0,
13300,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-60652,Pavard,Benjamin,2,defender,DF,1996-03-28,https://en.wikipedia.org/wiki/Benjamin_Pavard,1,1,0,0,0,0,0,0,0,1,
13301,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-91324,Disasi,Axel,3,defender,DF,1998-03-11,https://en.wikipedia.org/wiki/Axel_Disasi,3,1,2,0,0,0,0,0,0,0,
13302,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-42326,Varane,Raphaël,4,defender,DF,1993-04-25,https://en.wikipedia.org/wiki/Rapha%C3%ABl_Varane,6,6,0,0,0,0,0,0,0,3,
13303,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-78484,Koundé,Jules,5,defender,DF,1998-11-12,https://en.wikipedia.org/wiki/Jules_Kound%C3%A9,6,5,1,0,0,0,1,0,0,2,
13304,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-32431,Guendouzi,Matteo,6,midfielder,MF,1999-04-14,https://en.wikipedia.org/wiki/Matteo_Guendouzi,1,1,0,0,0,0,0,0,0,1,
13305,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-90908,Griezmann,Antoine,7,forward,FW,1991-03-21,https://en.wikipedia.org/wiki/Antoine_Griezmann,7,6,1,0,0,0,1,0,0,2,
13306,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-54517,Tchouaméni,Aurélien,8,midfielder,MF,2000-01-27,https://en.wikipedia.org/wiki/Aur%C3%A9lien_Tchouam%C3%A9ni,7,7,0,1,0,0,1,0,0,2,
13307,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-89750,Giroud,Olivier,9,forward,FW,1986-09-30,https://en.wikipedia.org/wiki/Olivier_Giroud,6,6,0,4,0,0,1,0,0,5,Bronze Boot
13308,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-64077,Mbappé,Kylian,10,forward,FW,1998-12-20,https://en.wikipedia.org/wiki/Kylian_Mbapp%C3%A9,7,6,1,8,0,2,0,0,0,0,"Silver Ball, Golden Boot"
13309,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-97778,Dembélé,Ousmane,11,forward,FW,1997-05-15,https://en.wikipedia.org/wiki/Ousmane_Demb%C3%A9l%C3%A9,7,6,1,0,0,0,1,0,0,6,
13310,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-92987,Kolo Muani,Randal,12,forward,FW,1998-12-05,https://en.wikipedia.org/wiki/Randal_Kolo_Muani,3,1,2,1,0,0,0,0,0,0,
13311,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-23304,Fofana,Youssouf,13,midfielder,MF,1999-01-10,https://en.wikipedia.org/wiki/Youssouf_Fofana_(footballer),6,2,4,0,0,0,0,0,0,1,
13312,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-57401,Rabiot,Adrien,14,midfielder,MF,1995-04-03,https://en.wikipedia.org/wiki/Adrien_Rabiot,6,5,1,1,0,0,1,0,0,1,
13313,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-00465,Veretout,Jordan,15,midfielder,MF,1993-03-01,https://en.wikipedia.org/wiki/Jordan_Veretout,1,1,0,0,0,0,0,0,0,1,
13314,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-69594,Mandanda,Steve,16,goal keeper,GK,1985-03-28,https://en.wikipedia.org/wiki/Steve_Mandanda,1,1,0,0,0,0,0,0,0,0,
13315,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-07089,Saliba,William,17,defender,DF,2001-03-24,https://en.wikipedia.org/wiki/William_Saliba,1,0,1,0,0,0,0,0,0,0,
13316,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-03945,Upamecano,Dayot,18,defender,DF,1998-10-27,https://en.wikipedia.org/wiki/Dayot_Upamecano,5,5,0,0,0,0,0,0,0,0,
13317,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-35408,Benzema,Karim,19,forward,FW,1987-12-19,https://en.wikipedia.org/wiki/Karim_Benzema,0,0,0,0,0,0,0,0,0,0,
13318,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-06614,Coman,Kingsley,20,forward,FW,1996-06-13,https://en.wikipedia.org/wiki/Kingsley_Coman,6,1,5,0,0,0,0,0,0,1,
13319,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-84424,Hernandez,Lucas,21,defender,DF,1996-02-14,https://en.wikipedia.org/wiki/Lucas_Hernandez,1,1,0,0,0,0,0,0,0,1,
13320,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-09867,Hernandez,Théo,22,defender,DF,1997-10-06,https://en.wikipedia.org/wiki/Th%C3%A9o_Hernandez,6,5,1,1,0,0,1,0,0,1,
13321,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-81466,Areola,Alphonse,23,goal keeper,GK,1993-02-27,https://en.wikipedia.org/wiki/Alphonse_Areola,0,0,0,0,0,0,0,0,0,0,
13322,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-86920,Konaté,Ibrahima,24,defender,DF,1999-05-25,https://en.wikipedia.org/wiki/Ibrahima_Konat%C3%A9,5,3,2,0,0,0,0,0,0,0,
13323,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-80996,Camavinga,Eduardo,25,midfielder,MF,2002-11-10,https://en.wikipedia.org/wiki/Eduardo_Camavinga,2,1,1,0,0,0,0,0,0,0,
13324,WC-2022,2022 FIFA Men's World Cup,T-30,France,FRA,P-13613,Thuram,Marcus,26,forward,FW,1997-08-06,https://en.wikipedia.org/wiki/Marcus_Thuram,5,0,5,0,0,0,1,0,0,0,
13325,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-19408,Neuer,Manuel,1,goal keeper,GK,1986-03-27,https://en.wikipedia.org/wiki/Manuel_Neuer,3,3,0,0,0,0,0,0,0,0,
13326,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-51201,Rüdiger,Antonio,2,defender,DF,1993-03-03,https://en.wikipedia.org/wiki/Antonio_R%C3%BCdiger,3,3,0,0,0,0,0,0,0,0,
13327,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-20804,Raum,David,3,defender,DF,1998-04-22,https://en.wikipedia.org/wiki/David_Raum,3,3,0,0,0,0,0,0,0,2,
13328,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-36126,Ginter,Matthias,4,defender,DF,1994-01-19,https://en.wikipedia.org/wiki/Matthias_Ginter,1,0,1,0,0,0,0,0,0,0,
13329,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-11933,Kehrer,Thilo,5,defender,DF,1996-09-21,https://en.wikipedia.org/wiki/Thilo_Kehrer,1,1,0,0,0,0,1,0,0,1,
13330,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-30316,Kimmich,Joshua,6,midfielder,MF,1995-02-08,https://en.wikipedia.org/wiki/Joshua_Kimmich,3,3,0,0,0,0,1,0,0,0,
13331,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-77743,Havertz,Kai,7,forward,FW,1999-06-11,https://en.wikipedia.org/wiki/Kai_Havertz,2,1,1,2,0,0,0,0,0,1,
13332,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-79409,Goretzka,Leon,8,midfielder,MF,1995-02-06,https://en.wikipedia.org/wiki/Leon_Goretzka,3,2,1,0,0,0,1,0,0,1,
13333,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-46246,Füllkrug,Niclas,9,forward,FW,1993-02-09,https://en.wikipedia.org/wiki/Niclas_F%C3%BCllkrug,3,0,3,2,0,0,0,0,0,0,
13334,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-75989,Gnabry,Serge,10,forward,FW,1995-07-14,https://en.wikipedia.org/wiki/Serge_Gnabry,3,3,0,1,0,0,0,0,0,2,
13335,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-63673,Götze,Mario,11,midfielder,MF,1992-06-03,https://en.wikipedia.org/wiki/Mario_G%C3%B6tze,2,0,2,0,0,0,0,0,0,0,
13336,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-81947,Trapp,Kevin,12,goal keeper,GK,1990-07-08,https://en.wikipedia.org/wiki/Kevin_Trapp,0,0,0,0,0,0,0,0,0,0,
13337,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-28154,Müller,Thomas,13,midfielder,MF,1989-09-13,https://en.wikipedia.org/wiki/Thomas_M%C3%BCller,3,3,0,0,0,0,0,0,0,3,
13338,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-47182,Musiala,Jamal,14,midfielder,MF,2003-02-26,https://en.wikipedia.org/wiki/Jamal_Musiala,3,3,0,0,0,0,0,0,0,1,
13339,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-48737,Süle,Niklas,15,defender,DF,1995-09-03,https://en.wikipedia.org/wiki/Niklas_S%C3%BCle,3,3,0,0,0,0,0,0,0,1,
13340,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-89863,Klostermann,Lukas,16,defender,DF,1996-06-03,https://en.wikipedia.org/wiki/Lukas_Klostermann,2,0,2,0,0,0,0,0,0,0,
13341,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-50679,Brandt,Julian,17,midfielder,MF,1996-05-02,https://en.wikipedia.org/wiki/Julian_Brandt,0,0,0,0,0,0,0,0,0,0,
13342,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-18188,Hofmann,Jonas,18,midfielder,MF,1992-07-14,https://en.wikipedia.org/wiki/Jonas_Hofmann,2,0,2,0,0,0,0,0,0,0,
13343,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-39464,Sané,Leroy,19,midfielder,MF,1996-01-11,https://en.wikipedia.org/wiki/Leroy_San%C3%A9,2,1,1,0,0,0,0,0,0,0,
13344,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-63385,Günter,Christian,20,defender,DF,1993-02-28,https://en.wikipedia.org/wiki/Christian_G%C3%BCnter,0,0,0,0,0,0,0,0,0,0,
13345,WC-2022,2022 FIFA Men's World Cup,T-31,Germany,DEU,P-08896,Gündoğan,İlkay,21,midfielder,MF,1990-10-24,https://en.wikipedia.org/wiki/%C4%B0lkay_G%C3%BCndo%C4%9Fan,3,3,0,1,0,1,0,0,0,3,
