key_id,tm_player_id,wc_tournament,position_code,family_name,given_name,national_team,birth_date,match_method,match_score,total_appearances,total_goals,total_assists,total_own_goals,total_penalty_goals,total_yellow_cards,total_second_yellows,total_red_cards,total_goals_conceded,total_clean_sheets,num_competitions,home_league,club,league,goals_per_app,assists_per_app,yellows_per_app,goals_conceded_per_app,clean_sheet_rate,has_stats,has_domestic,market_value,mv_date,club_league_position,league_tier,club_points,club_gf,club_ga,club_gd,league_country,league_country_code,club_elo,goals_per_app_adj,assists_per_app_adj,yellows_per_app_adj,elo_weight,goals_elo_weighted,assists_elo_weighted,goals_per_app_elo_weighted,assists_per_app_elo_weighted,role,offensive_score,defensive_score,wc_appearances,wc_total_wins,wc_best_stage,wc_finals,wc_semis,defending_champion,squad_club_pairs,largest_club_block,largest_club_name
12375,31720,WC-2018,MF,Larsson,Sebastian,Sweden,1985-06-06,dob+name,100.0,40.0,2.0,5.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,Championship,Hull City,Championship,0.05,0.125,0.3,0.0,0.0,True,True,2000000.0,2018-02-26,18.0,2.0,49.0,70.0,70.0,0.0,England,ENG,1484.55957031,0.05,0.125,0.3,0.8653968775491568,1.7307937550983137,4.326984387745784,0.043269843877457845,0.1081746096936446,offensive,0.15144445357110245,,1,1,1,0,0,0,3,2,Swansea City
12376,49275,WC-2018,MF,Ekdal,Albin,Sweden,1989-07-28,dob+name,100.0,19.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,Bundesliga,Hamburger SV,Bundesliga,0.0,0.05263157894736842,0.15789473684210525,0.0,0.0,True,True,2500000.0,2018-06-04,17.0,1.0,31.0,29.0,53.0,-24.0,Germany,GER,1571.32592773,0.0,0.05263157894736842,0.15789473684210525,0.9159757403238602,0.0,0.9159757403238602,0.0,0.04820924949072948,offensive,0.04820924949072948,,1,1,1,0,0,0,3,2,Swansea City
12378,111078,WC-2018,MF,Forsberg,Emil,Sweden,1991-10-23,dob+name,100.0,33.0,5.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,Bundesliga,RB Leipzig,Bundesliga,0.15151515151515152,0.12121212121212122,0.0,0.0,0.0,True,True,25000000.0,2018-06-04,6.0,1.0,53.0,57.0,53.0,4.0,Germany,GER,1689.07324219,0.15151515151515152,0.12121212121212122,0.0,0.9846143859608316,4.923071929804158,3.9384575438433265,0.14918399787285327,0.11934719829828262,offensive,0.2685311961711359,,1,1,1,0,0,0,3,2,Swansea City
12379,98596,WC-2018,FW,Guidetti,John,Sweden,1992-04-15,dob+name,100.0,29.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,LaLiga,Deportivo Alavés,LaLiga,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.0,0.0,True,True,5000000.0,2018-05-29,14.0,1.0,47.0,40.0,50.0,-10.0,Spain,ESP,,0.13793103448275862,0.10344827586206896,0.10344827586206896,,,,,,offensive,0.0,,1,1,1,0,0,0,3,2,Swansea City
12380,112822,WC-2018,GK,Johnsson,Karl-Johan,Sweden,1990-01-28,dob+name,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,12.0,2.0,Ligue 1,EA Guingamp,Ligue 1,0.0,0.0,0.0,1.575,0.3,True,True,2500000.0,2018-06-03,12.0,1.0,47.0,48.0,59.0,-11.0,France,FRA,1559.75598145,0.0,0.0,0.0,0.9092312515311116,0.0,0.0,0.0,0.0,defensive,0.0,0.3,1,1,1,0,0,0,3,2,Swansea City
12382,198067,WC-2018,DF,Helander,Filip,Sweden,1993-04-22,dob+name,100.0,29.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,Serie A,Bologna FC 1909,Serie A,0.0,0.0,0.1724137931034483,0.0,0.0,True,True,2500000.0,2018-06-06,15.0,1.0,39.0,40.0,52.0,-12.0,Italy,ITA,1548.32678223,0.0,0.0,0.1724137931034483,0.9025688086654406,0.0,0.0,0.0,0.0,defensive,0.0,2500000.0,1,1,1,0,0,0,3,2,Swansea City
12384,184528,WC-2018,DF,Krafth,Emil,Sweden,1994-08-02,dob+name,100.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,Serie A,Bologna FC 1909,Serie A,0.0,0.0,0.08333333333333333,0.0,0.0,True,True,1500000.0,2018-06-06,15.0,1.0,39.0,40.0,52.0,-12.0,Italy,ITA,1548.32678223,0.0,0.0,0.08333333333333333,0.9025688086654406,0.0,0.0,0.0,0.0,defensive,0.0,1500000.0,1,1,1,0,0,0,3,2,Swansea City
12385,116598,WC-2018,MF,Claesson,Viktor,Sweden,1992-01-02,dob+name,100.0,34.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Premier Liga,FC Krasnodar,Premier Liga,0.35294117647058826,0.23529411764705882,0.0,0.0,0.0,True,True,8000000.0,2018-06-05,4.0,1.0,54.0,46.0,30.0,16.0,Russia,RUS,1673.42333984,0.35294117647058826,0.23529411764705882,0.0,0.9754915613207862,11.705898735849434,7.8039324905662895,0.34429113928968924,0.22952742619312616,offensive,0.5738185654828154,,1,1,1,0,0,0,3,2,Swansea City
12386,125314,WC-2018,DF,Jansson,Pontus,Sweden,1991-02-13,dob+name,100.0,43.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,Championship,Leeds United,Championship,0.06976744186046512,0.0,0.3023255813953488,0.0,0.0,True,True,6000000.0,2018-02-26,13.0,2.0,60.0,59.0,64.0,-5.0,England,ENG,1461.41784668,0.06976744186046512,0.0,0.3023255813953488,0.851906832574858,2.555720497724574,0.0,0.05943536041219939,0.0,defensive,0.05943536041219939,6000000.0,1,1,1,0,0,0,3,2,Swansea City
12387,205809,WC-2018,MF,Rohdén,Marcus,Sweden,1991-05-11,dob+name,100.0,28.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,Serie A,FC Crotone,Serie A,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,True,True,1500000.0,2018-06-06,18.0,1.0,35.0,40.0,66.0,-26.0,Italy,ITA,1544.60498047,0.07142857142857142,0.0,0.07142857142857142,0.9003992523294236,1.8007985046588473,0.0,0.06431423230924455,0.0,offensive,0.06431423230924455,,1,1,1,0,0,0,3,2,Swansea City
12388,36500,WC-2018,FW,Toivonen,Ola,Sweden,1986-07-03,dob+name,100.0,28.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,Ligue 1,FC Toulouse,Ligue 1,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.0,0.0,True,True,1500000.0,2018-06-03,18.0,1.0,37.0,38.0,54.0,-16.0,France,FRA,1538.80358887,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.8970174370917693,1.7940348741835386,0.8970174370917693,0.06407267407798352,0.03203633703899176,offensive,0.09610901111697528,,1,1,1,0,0,0,3,2,Swansea City
12389,80205,WC-2018,MF,Durmaz,Jimmy,Sweden,1989-03-22,dob+name,100.0,25.0,4.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,4.0,Ligue 1,FC Toulouse,Ligue 1,0.16,0.12,0.24,0.0,0.0,True,True,2000000.0,2018-06-03,18.0,1.0,37.0,38.0,54.0,-16.0,France,FRA,1538.80358887,0.16,0.12,0.24,0.8970174370917693,3.588069748367077,2.6910523112753078,0.1435227899346831,0.1076420924510123,offensive,0.2511648823856954,,1,1,1,0,0,0,3,2,Swansea City
12390,201311,WC-2018,FW,Kiese Thelin,Isaac,Sweden,1992-06-24,dob+name,100.0,39.0,19.0,5.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,JPL,KVRS Waasland - SK Beveren,JPL,0.48717948717948717,0.1282051282051282,0.02564102564102564,0.0,0.0,True,True,2500000.0,2018-06-02,12.0,1.0,35.0,50.0,51.0,-1.0,Belgium,BEL,,0.48717948717948717,0.1282051282051282,0.02564102564102564,,,,,,offensive,0.0,,1,1,1,0,0,0,3,2,Swansea City
12391,75890,WC-2018,GK,Nordfeldt,Kristoffer,Sweden,1989-06-23,dob+name,100.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,4.0,4.0,Premier League,Swansea City,Premier League,0.0,0.0,0.09090909090909091,1.0,0.36363636363636365,True,True,1500000.0,2018-05-27,18.0,1.0,33.0,28.0,56.0,-28.0,England,ENG,1617.97375488,0.0,0.0,0.09090909090909091,0.9431682388718524,0.0,0.0,0.0,0.0,defensive,0.0,0.36363636363636365,1,1,1,0,0,0,3,2,Swansea City
12392,42205,WC-2018,GK,Sommer,Yann,Switzerland,1988-12-17,dob+name,100.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,8.0,2.0,Bundesliga,Borussia Mönchengladbach,Bundesliga,0.0,0.0,0.030303030303030304,1.3333333333333333,0.24242424242424243,True,True,8000000.0,2018-06-04,9.0,1.0,47.0,47.0,52.0,-5.0,Germany,GER,,0.0,0.0,0.030303030303030304,,,,,,defensive,0.0,0.24242424242424243,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12393,2865,WC-2018,DF,Lichtsteiner,Stephan,Switzerland,1984-01-16,dob+name,100.0,32.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,Serie A,Juventus FC,Serie A,0.0,0.09375,0.25,0.0,0.0,True,True,1500000.0,2018-06-06,1.0,1.0,95.0,86.0,24.0,62.0,Italy,ITA,1960.98693848,0.0,0.09375,0.25,1.1431215071557586,0.0,3.4293645214672757,0.0,0.10716764129585236,defensive,0.10716764129585236,1500000.0,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12394,123021,WC-2018,DF,Moubandje,François,Switzerland,1990-06-21,dob+name,100.0,25.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,Ligue 1,FC Toulouse,Ligue 1,0.04,0.0,0.2,0.0,0.0,True,True,2500000.0,2018-06-03,18.0,1.0,37.0,38.0,54.0,-16.0,France,FRA,1538.80358887,0.04,0.0,0.2,0.8970174370917693,0.8970174370917693,0.0,0.03588069748367077,0.0,defensive,0.03588069748367077,2500000.0,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12395,192635,WC-2018,DF,Elvedi,Nico,Switzerland,1996-09-30,dob+name,100.0,36.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,Bundesliga,Borussia Mönchengladbach,Bundesliga,0.05555555555555555,0.08333333333333333,0.16666666666666666,0.0,0.0,True,True,17000000.0,2018-06-04,9.0,1.0,47.0,47.0,52.0,-5.0,Germany,GER,,0.05555555555555555,0.08333333333333333,0.16666666666666666,,,,,,defensive,0.0,17000000.0,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12396,284730,WC-2018,DF,Akanji,Manuel,Switzerland,1995-07-19,dob+name,100.0,39.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,Super League Switzerland,FC Basel 1893,Super League Switzerland,0.05128205128205128,0.05128205128205128,0.15384615384615385,0.0,0.0,True,True,22000000.0,2018-06-04,2.0,1.0,69.0,72.0,36.0,36.0,Switzerland,SUI,1665.62402344,0.05128205128205128,0.05128205128205128,0.15384615384615385,0.9709450923244842,1.9418901846489685,1.9418901846489685,0.04979205601664022,0.04979205601664022,defensive,0.09958411203328044,22000000.0,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12397,51346,WC-2018,DF,Lang,Michael,Switzerland,1991-02-08,dob+name,100.0,44.0,10.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,Super League Switzerland,FC Basel 1893,Super League Switzerland,0.22727272727272727,0.1590909090909091,0.13636363636363635,0.0,0.0,True,True,5750000.0,2018-04-23,2.0,1.0,69.0,72.0,36.0,36.0,Switzerland,SUI,1665.62402344,0.22727272727272727,0.1590909090909091,0.13636363636363635,0.9709450923244842,9.709450923244843,6.796615646271389,0.2206693391646555,0.15446853741525884,defensive,0.3751378765799144,5750000.0,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12398,237662,WC-2018,FW,Embolo,Breel,Switzerland,1997-02-14,dob+name,100.0,25.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,Bundesliga,FC Schalke 04,Bundesliga,0.12,0.12,0.16,0.0,0.0,True,True,18000000.0,2018-06-04,2.0,1.0,63.0,53.0,37.0,16.0,Germany,GER,1739.05114746,0.12,0.12,0.16,1.0137480927059737,3.041244278117921,3.041244278117921,0.12164977112471684,0.12164977112471684,offensive,0.24329954224943368,,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12399,148252,WC-2018,MF,Freuler,Remo,Switzerland,1992-04-15,dob+name,100.0,46.0,6.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,3.0,Serie A,Atalanta BC,Serie A,0.13043478260869565,0.06521739130434782,0.13043478260869565,0.0,0.0,True,True,14000000.0,2018-06-06,7.0,1.0,60.0,57.0,39.0,18.0,Italy,ITA,1734.27331543,0.13043478260869565,0.06521739130434782,0.13043478260869565,1.0109629428184868,6.065777656910921,3.0328888284554605,0.13186473167197654,0.06593236583598827,offensive,0.19779709750796481,,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12400,109256,WC-2018,FW,Seferovic,Haris,Switzerland,1992-02-22,dob+name,100.0,29.0,7.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,Liga Portugal,SL Benfica,Liga Portugal,0.2413793103448276,0.06896551724137931,0.13793103448275862,0.0,0.0,True,True,4000000.0,2018-06-12,2.0,1.0,81.0,80.0,22.0,58.0,Portugal,POR,1729.20678711,0.2413793103448276,0.06896551724137931,0.13793103448275862,1.008009502703432,7.056066518924023,2.016019005406864,0.24331263858358704,0.06951789673816772,offensive,0.31283053532175475,,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12401,111455,WC-2018,MF,Xhaka,Granit,Switzerland,1992-09-27,dob+name,100.0,48.0,3.0,8.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,Premier League,Arsenal FC,Premier League,0.0625,0.16666666666666666,0.25,0.0,0.0,True,True,40000000.0,2018-05-27,6.0,1.0,63.0,74.0,51.0,23.0,England,ENG,1822.65515137,0.0625,0.16666666666666666,0.25,1.0624835192804785,3.1874505578414354,8.499868154243828,0.0664052199550299,0.1770805865467464,offensive,0.24348580650177631,,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12402,21905,WC-2018,MF,Behrami,Valon,Switzerland,1985-04-19,dob+name,100.0,20.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,Serie A,Udinese Calcio,Serie A,0.05,0.05,0.25,0.0,0.0,True,True,1000000.0,2018-06-06,14.0,1.0,40.0,48.0,63.0,-15.0,Italy,ITA,1556.43359375,0.05,0.05,0.25,0.9072945263237915,0.9072945263237915,0.9072945263237915,0.045364726316189576,0.045364726316189576,offensive,0.09072945263237915,,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12403,147051,WC-2018,GK,Mvogo,Yvon,Switzerland,1994-06-06,dob+name,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,Bundesliga,RB Leipzig,Bundesliga,0.0,0.0,0.0,1.0,0.0,True,True,3000000.0,2018-06-04,6.0,1.0,53.0,57.0,53.0,4.0,Germany,GER,1689.07324219,0.0,0.0,0.039525691699604744,0.9846143859608316,0.0,0.0,0.0,0.0,defensive,0.0,0.0,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12404,86784,WC-2018,DF,Rodríguez,Ricardo,Switzerland,1992-08-25,dob+name,100.0,47.0,4.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,Serie A,AC Milan,Serie A,0.0851063829787234,0.0425531914893617,0.0851063829787234,0.0,0.0,True,True,15000000.0,2018-06-06,6.0,1.0,64.0,56.0,42.0,14.0,Italy,ITA,1722.52709961,0.0851063829787234,0.0425531914893617,0.0851063829787234,1.0041157009179655,4.016462803671862,2.008231401835931,0.08545665539727366,0.04272832769863683,defensive,0.1281849830959105,15000000.0,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12405,68033,WC-2018,MF,Zuber,Steven,Switzerland,1991-08-17,dob+name,100.0,27.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,Bundesliga,TSG 1899 Hoffenheim,Bundesliga,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.0,0.0,True,True,7000000.0,2018-06-04,3.0,1.0,55.0,66.0,48.0,18.0,Germany,GER,1714.75732422,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.9995864523137077,0.9995864523137077,1.9991729046274154,0.037021720456063244,0.07404344091212649,offensive,0.11106516136818972,,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12406,9967,WC-2018,MF,Džemaili,Blerim,Switzerland,1986-04-12,dob+name,100.0,15.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,Serie A,Bologna FC 1909,Serie A,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.0,0.0,True,True,2500000.0,2018-06-06,15.0,1.0,39.0,40.0,52.0,-12.0,Italy,ITA,1548.32678223,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.9025688086654406,0.9025688086654406,0.9025688086654406,0.06017125391102938,0.06017125391102938,offensive,0.12034250782205876,,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12407,20081,WC-2018,MF,Fernandes,Gélson,Switzerland,1986-09-02,dob+name,100.0,22.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,Bundesliga,Eintracht Frankfurt,Bundesliga,0.0,0.0,0.18181818181818182,0.0,0.0,True,True,1500000.0,2018-06-04,8.0,1.0,49.0,45.0,45.0,0.0,Germany,GER,,0.0,0.0,0.18181818181818182,,,,,,offensive,0.0,,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12408,334526,WC-2018,MF,Zakaria,Denis,Switzerland,1996-11-20,dob+name,100.0,33.0,2.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,Bundesliga,Borussia Mönchengladbach,Bundesliga,0.06060606060606061,0.09090909090909091,0.36363636363636365,0.0,0.0,True,True,20000000.0,2018-06-04,9.0,1.0,47.0,47.0,52.0,-5.0,Germany,GER,,0.06060606060606061,0.09090909090909091,0.36363636363636365,,,,,,offensive,0.0,,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12409,61380,WC-2018,FW,Gavranović,Mario,Switzerland,1989-11-24,dob+name,100.0,46.0,24.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,K League 1,HNK Rijeka,K League 1,0.5217391304347826,0.17391304347826086,0.15217391304347827,0.0,0.0,True,True,3000000.0,2018-03-17,2.0,1.0,70.0,75.0,32.0,43.0,South Korea,KOR,,0.5217391304347826,0.17391304347826086,0.15217391304347827,,,,,,offensive,0.0,,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12410,140579,WC-2018,FW,Drmić,Josip,Switzerland,1992-08-08,dob+name,100.0,15.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Bundesliga,Borussia Mönchengladbach,Bundesliga,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.0,True,True,3500000.0,2018-06-04,9.0,1.0,47.0,47.0,52.0,-5.0,Germany,GER,,0.26666666666666666,0.06666666666666667,0.06666666666666667,,,,,,offensive,0.0,,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12411,34561,WC-2018,DF,Djourou,Johan,Switzerland,1987-01-18,dob+name,100.0,18.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,Super Lig,Antalyaspor,Super Lig,0.05555555555555555,0.0,0.16666666666666666,0.0,0.0,True,True,850000.0,2018-05-28,14.0,1.0,38.0,40.0,59.0,-19.0,Turkey,TUR,1452.07397461,0.05555555555555555,0.0,0.16666666666666666,0.8464599930708642,0.8464599930708642,0.0,0.04702555517060356,0.0,defensive,0.04702555517060356,850000.0,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12412,59027,WC-2018,GK,Bürki,Roman,Switzerland,1990-11-14,dob+name,100.0,47.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,65.0,15.0,5.0,Bundesliga,Borussia Dortmund,Bundesliga,0.0,0.02127659574468085,0.10638297872340426,1.3829787234042554,0.3191489361702128,True,True,7000000.0,2018-06-04,4.0,1.0,55.0,64.0,47.0,17.0,Germany,GER,1741.27697754,0.0,0.02127659574468085,0.10638297872340426,1.0150455996836052,0.0,1.0150455996836052,0.0,0.021596714886885218,defensive,0.021596714886885218,0.3191489361702128,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12413,135343,WC-2018,DF,Schär,Fabian,Switzerland,1991-12-20,dob+name,100.0,27.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,LaLiga,Deportivo de La Coruña,LaLiga,0.07407407407407407,0.07407407407407407,0.37037037037037035,0.0,0.0,True,True,3000000.0,2018-05-29,18.0,1.0,29.0,38.0,76.0,-38.0,Spain,ESP,,0.07407407407407407,0.07407407407407407,0.37037037037037035,,,,,,defensive,0.0,3000000.0,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12414,86792,WC-2018,MF,Shaqiri,Xherdan,Switzerland,1991-10-10,dob+name,100.0,38.0,8.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,Premier League,Stoke City,Premier League,0.21052631578947367,0.18421052631578946,0.13157894736842105,0.0,0.0,True,True,18000000.0,2018-05-27,19.0,1.0,33.0,35.0,68.0,-33.0,England,ENG,1627.80334473,0.21052631578947367,0.18421052631578946,0.13157894736842105,0.9488982186812869,7.591185749450295,6.642287530769008,0.19976804603816564,0.17479704028339493,offensive,0.3745650863215606,,3,5,1,0,0,0,7,4,Borussia Mönchengladbach
12416,133078,WC-2018,DF,Ben Youssef,Syam,Tunisia,1989-03-31,dob+name,100.0,28.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,Super Lig,Kasimpasa,Super Lig,0.03571428571428571,0.0,0.25,0.0,0.0,True,True,800000.0,2018-05-28,8.0,1.0,46.0,57.0,58.0,-1.0,Turkey,TUR,1487.72973633,0.03571428571428571,0.0,0.25,0.8672448679093196,0.8672448679093196,0.0,0.030973030996761415,0.0,defensive,0.030973030996761415,800000.0,1,0,0,0,0,0,0,1,Kasimpasa
12417,50477,WC-2018,DF,Benalouane,Yohan,Tunisia,1987-03-28,dob+name,100.0,10.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,Premier League,Leicester City,Premier League,0.2,0.0,0.3,0.0,0.0,True,True,1000000.0,2018-05-27,9.0,1.0,47.0,56.0,60.0,-4.0,England,ENG,1696.15197754,0.2,0.0,0.3,0.9887408053995663,1.9774816107991326,0.0,0.19774816107991328,0.0,defensive,0.19774816107991328,1000000.0,1,0,0,0,0,0,0,1,Kasimpasa
12419,191407,WC-2018,DF,Haddadi,Oussama,Tunisia,1992-01-28,dob+name,100.0,34.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,Ligue 1,Dijon FCO,Ligue 1,0.029411764705882353,0.029411764705882353,0.17647058823529413,0.0,0.0,True,True,3000000.0,2018-06-03,11.0,1.0,48.0,55.0,73.0,-18.0,France,FRA,1551.23950195,0.029411764705882353,0.029411764705882353,0.17647058823529413,0.9042667254087463,0.9042667254087463,0.9042667254087463,0.026596080159080774,0.026596080159080774,defensive,0.05319216031816155,3000000.0,1,0,0,0,0,0,0,1,Kasimpasa
12421,270411,WC-2018,FW,Khaoui,Saîf-Eddine,Tunisia,1995-04-27,dob+name,100.0,35.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,Ligue 1,ESTAC Troyes,Ligue 1,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.0,0.0,True,True,5000000.0,2018-06-03,19.0,1.0,33.0,32.0,59.0,-27.0,France,FRA,1463.10705566,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.8528915260866952,4.264457630433476,0.8528915260866952,0.12184164658381359,0.024368329316762718,offensive,0.1462099759005763,,1,0,0,0,0,0,0,1,Kasimpasa
12424,103565,WC-2018,FW,Khazri,Wahbi,Tunisia,1991-02-08,dob+name,100.0,34.0,11.0,4.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,5.0,Ligue 1,Stade Rennais FC,Ligue 1,0.3235294117647059,0.11764705882352941,0.29411764705882354,0.0,0.0,True,True,10000000.0,2018-06-03,5.0,1.0,58.0,50.0,44.0,6.0,France,FRA,,0.3235294117647059,0.11764705882352941,0.29411764705882354,,,,,,offensive,0.0,,1,0,0,0,0,0,0,1,Kasimpasa
12425,450417,WC-2018,DF,Bronn,Dylan,Tunisia,1995-06-19,dob+name,100.0,37.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,JPL,KAA Gent,JPL,0.05405405405405406,0.0,0.2972972972972973,0.0,0.0,True,True,3500000.0,2018-06-02,4.0,1.0,50.0,45.0,27.0,18.0,Belgium,BEL,1578.99621582,0.05405405405405406,0.0,0.2972972972972973,0.9204469946242871,1.8408939892485743,0.0,0.04975389160131282,0.0,defensive,0.04975389160131282,3500000.0,1,0,0,0,0,0,0,1,Kasimpasa
12431,290587,WC-2018,MF,Skhiri,Ellyes,Tunisia,1995-05-10,dob+name,100.0,41.0,4.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,Ligue 1,Montpellier HSC,Ligue 1,0.0975609756097561,0.024390243902439025,0.21951219512195122,0.0,0.0,True,True,10000000.0,2018-06-03,10.0,1.0,51.0,36.0,33.0,3.0,France,FRA,1592.52172852,0.0975609756097561,0.024390243902439025,0.21951219512195122,0.9283314451319802,3.7133257805279207,0.9283314451319802,0.09056892147629075,0.02264223036907269,offensive,0.11321115184536344,,1,0,0,0,0,0,0,1,Kasimpasa
12432,401836,WC-2018,FW,Srarfi,Bassem,Tunisia,1997-06-25,dob+name,100.0,37.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,Ligue 1,OGC Nice,Ligue 1,0.10810810810810811,0.02702702702702703,0.05405405405405406,0.0,0.0,True,True,3000000.0,2018-06-03,8.0,1.0,54.0,53.0,52.0,1.0,France,FRA,1638.92773438,0.10810810810810811,0.02702702702702703,0.05405405405405406,0.9553829783772146,3.8215319135088586,0.9553829783772146,0.10328464631105023,0.02582116157776256,offensive,0.1291058078888128,,1,0,0,0,0,0,0,1,Kasimpasa
12433,69101,WC-2018,FW,Khalifa,Saber,Tunisia,1986-10-14,dob+name,100.0,26.0,13.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,Ligue I Pro Tunisia,Club Africain,Ligue I Pro Tunisia,0.5,0.11538461538461539,0.038461538461538464,0.0,0.0,True,True,1000000.0,2018-06-08,,,,,,,Tunisia,TUN,,0.5,0.11538461538461539,0.038461538461538464,,,,,,offensive,0.0,,1,0,0,0,0,0,0,1,Kasimpasa
